,emp_id,dishes_name
7745,1168,培根紫菜卷
7746,1168,爆炒双丝
7747,1168,凉拌菠菜
7748,1168,路易拉菲红酒干红
7749,1168,泡椒凤爪
7750,1168,谷稻小庄
7751,1168,玉竹南北杏鸭腿汤
7753,1168,蛋挞
7754,1168,啤酒鸭
7755,1168,重庆特色油烧兔
7756,1134,剁椒鱼头
7757,1134,大蒜苋菜
7758,1134,一品香酥藕
7760,1019,避风塘炒蟹
7761,1019,辣炒田螺
7762,1019,啤酒鸭
7763,1019,美妙绝伦之白莲花
7765,1019,百威啤酒罐装
7766,1219,香酥两吃大虾
7767,1219,剁椒鱼头
7768,1219,蒜蓉生蚝
7769,1219,蒜香辣花甲
7770,1219,五香酱驴肉
7771,1219,快炒黄鳝
7772,1219,辣炒田螺
7773,1219,干锅田鸡
7774,1219,重庆特色油烧兔
7775,1219,肉丁茄子
7776,1219,番茄有机花菜
7777,1219,木须豌豆
7778,1219,皮蛋瘦肉粥
7779,1219,蓝带啤酒罐装
7780,1219,桂圆肉红豆八宝饭
7781,1219,蒜香包
7782,1219,张裕葡萄酒张裕赤霞珠干红
7783,1219,咖啡奶香面包
7784,1219,番茄炖秋葵
7785,1093,水煮鱼
7786,1093,辣炒田螺
7787,1093,爆炒鸡翅
7788,1093,培根花菜
7789,1093,凉拌菠菜
7790,1093,桂圆肉红豆八宝饭
7791,1093,蛋挞
7792,1536,花蛤蒸蛋
7793,1536,泡椒凤爪
7794,1536,培根紫菜卷
7795,1536,水煮鱼
7796,1536,杭椒鸡珍
7797,1536,白斩鸡
7798,1536,孜然羊排
7799,1536,酸辣藕丁
7800,1536,蒙古烤羊腿
7801,1536,培根花菜
7802,1536,清炒菊花菜
7803,1536,凉拌蒜蓉西兰花
7804,1536,土豆西红柿汤面
7805,1536,五色糯米饭(七色)
7806,1536,蓝带啤酒罐装
7811,1096,拌土豆丝
7812,1096,番茄炖秋葵
7813,1096,爆炒双丝
7814,1096,红酒炖羊肉
7815,1096,谷稻小庄
7817,1535,香酥两吃大虾
7818,1535,芝士烩波士顿龙虾
7819,1535,西瓜胡萝卜沙拉
7820,1535,党参黄芪炖牛尾
7821,1535,百威啤酒罐装
7822,1535,蓝带啤酒罐装
7823,1535,蛋挞
7824,1535,哈尔滨啤酒罐装
7825,1535,黄油曲奇饼干
7827,1535,盘蟹蒸蛋
7828,1223,姜葱炒花蟹
7829,1223,辣炒花蛤
7830,1223,番茄炖牛腩
7831,1223,西瓜胡萝卜沙拉
7832,1223,咖啡奶香面包
7833,1223,爆炒双丝
7834,1223,清爽拌凉面
7835,1223,牛肉鸡蛋肠粉
7836,1223,谷稻小庄
7837,1114,盘蟹蒸蛋
7838,1114,避风塘炒蟹
7839,1114,麻辣小龙虾
7840,1114,香烤牛排
7841,1114,党参黄芪炖牛尾
7842,1114,番茄炖牛腩
7843,1114,凉拌萝卜丝
7844,1114,西瓜胡萝卜沙拉
7845,1114,五彩藕苗
7846,1114,番茄炖秋葵
7847,1114,凉拌菠菜
7848,1114,青炒扁豆
7849,1114,哈尔滨啤酒罐装
7850,1114,蓝带啤酒罐装
7851,1114,黄油曲奇饼干
7852,1114,青岛啤酒罐装
7853,1114,百威啤酒罐装
7854,1114,南瓜芝士包
7855,1114,葡萄奶酥(超酥香的饼干)
7856,1114,五色糯米饭(七色)
7857,1114,牛肉鸡蛋肠粉
7858,1114,干锅田鸡
7859,1086,香酥两吃大虾
7860,1086,孜然羊排
7861,1086,独家薄荷鲜虾牛肉卷
7862,1086,凉拌菠菜
7863,1086,糖醋蕃茄溜青花
7864,1086,清爽拌凉面
7866,1567,番茄炖秋葵
7867,1567,凉拌萝卜丝
7868,1567,美妙绝伦之白莲花
7869,1567,焖猪手
7870,1567,芹菜炒腰花
7871,1567,白斩鸡
7873,1567,北冰洋汽水
7874,1080,香辣腐乳炒虾
7875,1080,姜葱炒花蟹
7876,1080,麻辣小龙虾
7877,1080,避风塘炒蟹
7878,1080,红酒炖羊肉
7879,1080,牛尾汤
7880,1080,党参黄芪炖牛尾
7881,1080,美妙绝伦之白莲花
7882,1080,酸辣藕丁
7883,1080,张裕葡萄酒张裕赤霞珠干红
7884,1080,炝炒大白菜
7885,1080,五色糯米饭(七色)
7886,1080,桂圆肉红豆八宝饭
7894,1542,麻辣小龙虾
7895,1542,蒜香辣花甲
7896,1542,糖醋蕃茄溜青花
7898,1542,泡椒凤爪
7899,1542,白胡椒胡萝卜羊肉汤
7900,1191,花蛤蒸蛋
7901,1191,油焖麻辣虾
7902,1191,辣炒花蛤
7903,1191,桂圆枸杞鸽子汤
7904,1191,五香酱驴肉
7905,1191,孜然羊排
7906,1191,凉拌菠菜
7907,1191,西瓜胡萝卜沙拉
7908,1191,五彩藕苗
7909,1191,凉拌萝卜丝
7910,1191,五彩豆
7911,1191,番茄有机花菜
7912,1191,法国波尔多AOC干红葡萄酒原
7913,1191,52度泸州老窖
7914,1191,蛋挞
7915,1191,黑米恋上葡萄
7916,1191,五色糯米饭(七色)
7917,1191,小米南瓜粥
7918,1191,清爽拌凉面
7919,1191,香辣爆羊肝
7920,1211,葱姜炒蟹
7921,1211,剁椒鱼头
7922,1211,五彩藕苗
7923,1211,凉拌菠菜
7924,1211,红酒土豆烧鸭腿
7925,1211,谷稻小庄
7926,1211,一品香酥藕
7927,1211,牛肉鸡蛋肠粉
7928,1211,张裕葡萄酒张裕赤霞珠干红
7929,1211,五色糯米饭(七色)
7930,1211,豌豆薯仔猪骨汤
7931,1092,清蒸海鱼
7932,1092,芝士烩波士顿龙虾
7933,1092,辣炒鱿鱼
7934,1092,番茄炖牛腩
7935,1092,蒙古烤羊腿
7936,1092,番茄蛋汤
7937,1092,爆炒鸡翅
7938,1092,自制猪肉脯
7939,1092,青炒扁豆
7940,1092,冬瓜炒苦瓜
7941,1092,木须豌豆
7942,1092,番茄有机花菜
7943,1092,糖醋蕃茄溜青花
7944,1092,美妙绝伦之白莲花
7945,1092,53度茅台
7946,1092,凉拌蒜蓉西兰花
7947,1092,路易拉菲红酒干红
7949,1092,五色糯米饭(七色)
7950,1263,芝士烩波士顿龙虾
7951,1263,香酥两吃大虾
7952,1263,麻辣小龙虾
7953,1263,香辣腐乳炒虾
7954,1263,水煮鱼
7955,1263,培根紫菜卷
7956,1263,青炒扁豆
7957,1263,肉丁茄子
7958,1263,番茄有机花菜
7959,1263,核桃葡萄干土司
7960,1263,哈尔滨啤酒罐装
7961,1263,广式虾仁肠粉
7962,1263,牛肉鸡蛋肠粉
7963,1263,紫薯面包卷
7965,1008,辣炒鱿鱼
7966,1008,麻辣小龙虾
7967,1008,盘蟹蒸蛋
7968,1008,水煮鱼
7969,1008,孜然羊排
7970,1008,干锅田鸡
7971,1008,香烤牛排
7972,1008,香辣爆羊肝
7973,1008,糖醋蕃茄溜青花
7974,1008,凉拌菠菜
7975,1008,炝炒大白菜
7976,1008,葱油凉拌藕片
7977,1008,番茄有机花菜
7978,1008,凉拌蒜蓉西兰花
7979,1008,酸辣藕丁
7980,1008,拌土豆丝
7981,1008,五色糯米饭(七色)
7982,1008,黑米恋上葡萄
7983,1008,53度茅台
7984,1008,小米南瓜粥
7985,1008,清爽拌凉面
7986,1008,蛋挞
7987,1363,清蒸蝶鱼
7988,1363,盘蟹蒸蛋
7989,1363,芝士烩波士顿龙虾
7990,1363,焖猪手
7991,1363,白斩鸡
7992,1363,倒立蒸梭子蟹
7993,1363,桂圆枸杞鸽子汤
7994,1363,干锅田鸡
7996,1363,葱油凉拌藕片
7997,1363,酸辣藕丁
7998,1363,凉拌菠菜
7999,1363,番茄炖秋葵
8000,1363,意文柠檬汁
8001,1422,清蒸海鱼
8002,1422,肉丁茄子
8003,1422,干锅田鸡
8004,1422,白斩鸡
8005,1422,谷稻小庄
8006,1422,香菇鹌鹑蛋
8007,1422,爆炒猪肝
8008,1422,拌土豆丝
8009,1422,牛尾汤
8011,1422,凉拌菠菜
8012,1422,酸辣藕丁
8013,1422,爆炒鸡翅
8014,1422,照烧鸡腿
8015,1142,香辣腐乳炒虾
8016,1142,香酥两吃大虾
8017,1142,辣炒田螺
8018,1142,芝麻烤紫菜
8019,1142,凉拌海带豆芽紫菜
8020,1142,香烤牛排
8021,1142,西瓜胡萝卜沙拉
8022,1142,蒙古烤羊腿
8023,1142,凉拌萝卜丝
8024,1142,拌土豆丝
8025,1142,谷稻小庄
8026,1142,意文柠檬汁
8027,1142,一品香酥藕
8028,1142,蛋挞
8030,1142,黑米恋上葡萄
8031,1142,五色糯米饭(七色)
8032,1142,超人气广式肠粉
8033,1142,广式虾仁肠粉
8034,1142,孜然羊排
8035,1142,爆炒双丝
8036,1142,五香酱驴肉
8037,1142,香辣爆羊肝
8038,1012,辣炒海带丝
8039,1012,桂圆枸杞鸽子汤
8040,1012,泡椒凤爪
8041,1012,白斩鸡
8042,1012,自制猪肉脯
8043,1012,五色糯米饭(七色)
8044,1012,鸡蛋、肉末肠粉
8045,1143,芝士烩波士顿龙虾
8046,1143,快炒黄鳝
8047,1143,五香酱驴肉
8048,1143,干锅田鸡
8049,1143,蒙古烤羊腿
8050,1143,美妙绝伦之白莲花
8051,1143,冬瓜炒苦瓜
8052,1143,黄花菜炒木耳
8054,1143,鸡蛋、肉末肠粉
8055,1143,牛肉鸡蛋肠粉
8056,1150,香辣腐乳炒虾
8057,1150,香酥两吃大虾
8058,1150,拌土豆丝
8059,1150,香菇鹌鹑蛋
8060,1150,西瓜胡萝卜沙拉
8061,1150,凉拌蒜蓉西兰花
8062,1150,焖猪手
8063,1150,牛尾汤
8064,1150,纸杯蛋糕
8065,1150,爆炒猪肝
8066,1150,核桃葡萄干土司
8067,1150,香菇鸡肉粥
8068,1150,紫薯面包卷
8069,1150,南瓜芝士包
8070,1150,小米南瓜粥
8071,1150,酸辣汤面
8072,1150,宝宝版牛肉肠粉
8073,1150,打卤面
8074,1150,法国波尔多AOC干红葡萄酒原
8087,1029,芝士烩波士顿龙虾
8088,1029,独家薄荷鲜虾牛肉卷
8089,1029,红酒炖羊肉
8090,1029,拌土豆丝
8091,1029,北冰洋汽水
8092,1029,超人气广式肠粉
8098,1155,水煮鱼
8099,1155,凉拌菠菜
8100,1155,清炒菊花菜
8101,1155,自制猪肉脯
8103,1157,辣炒鱿鱼
8104,1157,孜然羊排
8118,1537,白斩鸡
8119,1537,番茄蛋汤
8120,1537,孜然羊排
8121,1537,番茄炖秋葵
8122,1537,拌土豆丝
8123,1537,意文柠檬汁
8124,1537,葡萄奶酥(超酥香的饼干)
8126,1162,泡椒凤爪
8127,1162,培根花菜
8128,1162,水煮鱼
8129,1162,蒙古烤羊腿
8130,1162,清蒸海鱼
8131,1162,蓝带啤酒罐装
8132,1162,凉拌菠菜
8133,1162,南瓜枸杞小饼干
8134,1162,蒜香包
8136,1162,爆炒猪肝
8137,1162,香菇鸡肉粥
8138,1162,酸辣藕丁
8139,1162,番茄炖牛腩
8140,1162,豌豆薯仔猪骨汤
8141,1162,孜然羊排
8142,1162,咖啡奶香面包
8143,1162,老式面包
8144,1162,清爽拌凉面
8156,1164,香辣腐乳炒虾
8157,1164,芝士烩波士顿龙虾
8158,1164,盘蟹蒸蛋
8159,1164,香酥两吃大虾
8160,1164,蒜香辣花甲
8161,1164,辣炒海带丝
8162,1164,照烧鸡腿
8163,1164,焖猪手
8164,1164,爆炒鸡翅
8165,1164,孜然羊排
8166,1164,葱油凉拌藕片
8167,1164,香菇鹌鹑蛋
8168,1164,西瓜胡萝卜沙拉
8169,1164,凉拌萝卜丝
8170,1164,番茄炖秋葵
8171,1164,53度茅台
8172,1164,38度剑南春
8173,1164,不加一滴油的酸奶蛋糕
8174,1164,大理石奶油蛋糕
8175,1164,南瓜枸杞小饼干
8176,1164,纸杯蛋糕
8177,1164,桂圆肉红豆八宝饭
8178,1164,百里香奶油烤红酒牛肉
8179,1164,冰镇花螺
8180,1214,香酥两吃大虾
8181,1214,避风塘炒蟹
8182,1214,培根紫菜卷
8183,1214,芝麻烤紫菜
8184,1214,香烤牛排
8185,1214,香辣爆羊肝
8186,1214,爆炒双丝
8187,1214,蛋挞
8188,1214,纸杯蛋糕
8189,1214,五色糯米饭(七色)
8190,1214,法国波尔多AOC干红葡萄酒原
8191,1214,西瓜胡萝卜沙拉
8192,1214,凉拌菠菜
8193,1214,蒙古烤羊腿
8194,1214,黑米恋上葡萄
8195,1214,一品香酥藕
8196,1214,南瓜芝士包
8197,1214,美妙绝伦之白莲花
8198,1214,五香酱驴肉
8199,1548,蒙古烤羊腿
8200,1548,西瓜胡萝卜沙拉
8201,1548,美妙绝伦之白莲花
8202,1548,意文柠檬汁
8203,1548,纸杯蛋糕
8204,1548,山药养生粥
8205,1548,蛋挞
8206,1548,冰糖红豆薏米粥
8215,1100,麻辣小龙虾
8216,1100,西瓜胡萝卜沙拉
8217,1100,糖醋蕃茄溜青花
8219,1100,蛋挞
8224,1016,芝士烩波士顿龙虾
8225,1016,香烤牛排
8226,1016,糖醋蕃茄溜青花
8227,1016,西瓜胡萝卜沙拉
8228,1016,凉拌蒜蓉西兰花
8229,1016,爆炒双丝
8230,1016,蛋挞
8231,1016,五色糯米饭(七色)
8232,1016,黑米恋上葡萄
8233,1016,清爽拌凉面
8234,1016,辣炒花蛤
8235,1016,凉拌萝卜丝
8236,1016,拌土豆丝
8237,1152,小炒羊腰
8238,1152,番茄炖秋葵
8239,1152,酸辣藕丁
8240,1152,北冰洋汽水
8242,1541,芝士烩波士顿龙虾
8243,1541,黄尾袋鼠西拉子红葡萄酒
8244,1541,金玉良缘
8245,1541,葱油凉拌藕片
8246,1541,香菇鹌鹑蛋
8247,1541,孜然羊排
8248,1541,白胡椒胡萝卜羊肉汤
8249,1541,剁椒鱼头
8250,1541,五色糯米饭(七色)
8251,1541,番茄炖牛腩
8252,1541,独家薄荷鲜虾牛肉卷
8253,1541,清炒菊花菜
8254,1541,糖醋蕃茄溜青花
8255,1541,培根花菜
8256,1554,麻辣小龙虾
8257,1554,蒜香辣花甲
8258,1554,辣炒海带丝
8259,1554,芝麻烤紫菜
8260,1554,白胡椒胡萝卜羊肉汤
8267,1351,芝士烩波士顿龙虾
8268,1351,花蛤蒸蛋
8269,1351,辣炒鱿鱼
8270,1351,独家薄荷鲜虾牛肉卷
8271,1351,葱姜炒蟹
8272,1351,孜然羊排
8273,1351,糖醋蕃茄溜青花
8274,1351,番茄有机花菜
8275,1351,炝炒大白菜
8276,1351,爆炒双丝
8277,1351,西瓜胡萝卜沙拉
8278,1351,香菇鹌鹑蛋
8279,1351,凉拌蒜蓉西兰花
8280,1351,53度茅台
8281,1351,肉丁茄子
8282,1351,法国波尔多AOC干红葡萄酒原
8283,1351,五色糯米饭(七色)
8284,1351,黑米恋上葡萄
8302,1461,芝士烩波士顿龙虾
8303,1461,香酥两吃大虾
8304,1461,姜葱炒花蟹
8305,1461,番茄甘蓝
8306,1461,拌土豆丝
8307,1461,凉拌萝卜丝
8308,1461,不加一滴油的酸奶蛋糕
8309,1461,张裕葡萄酒张裕赤霞珠干红
8310,1461,蛋挞
8311,1461,大理石奶油蛋糕
8312,1461,核桃葡萄干土司
8314,1461,五色糯米饭(七色)
8315,1461,冰糖红豆薏米粥
8316,1461,番茄炖牛腩
8317,1461,红酒炖羊肉
8318,1604,辣炒鱿鱼
8319,1604,清蒸海鱼
8320,1604,蒜香辣花甲
8321,1604,水煮鱼
8322,1604,泡椒凤爪
8323,1604,蒙古烤羊腿
8324,1604,培根紫菜卷
8325,1604,照烧鸡腿
8326,1604,爆炒鸡翅
8327,1604,葱油凉拌藕片
8328,1604,番茄甘蓝
8329,1604,番茄有机花菜
8330,1604,爆炒双丝
8331,1604,青炒扁豆
8332,1604,肉丁茄子
8333,1604,谷稻小庄
8334,1604,意文柠檬汁
8335,1604,农夫山泉NFC果汁100%橙汁
8336,1604,咖啡奶香面包
8337,1604,蒜香包
8338,1604,冰糖红豆薏米粥
8340,1604,酸辣汤面
8354,1120,香辣腐乳炒虾
8355,1120,盘蟹蒸蛋
8356,1120,辣炒鱿鱼
8357,1120,清蒸海鱼
8358,1120,自制猪肉脯
8359,1120,香烤牛排
8360,1120,法国波尔多AOC干红葡萄酒原
8361,1120,黄花菜炒木耳
8362,1120,南瓜枸杞小饼干
8363,1120,凉拌菠菜
8364,1120,冬瓜炒苦瓜
8366,1172,芝士烩波士顿龙虾
8367,1172,花蛤蒸蛋
8368,1172,清蒸海鱼
8369,1172,独家薄荷鲜虾牛肉卷
8370,1172,孜然羊排
8371,1172,西瓜胡萝卜沙拉
8372,1172,拌土豆丝
8373,1172,炝炒大白菜
8374,1172,香菇鹌鹑蛋
8375,1172,凉拌菠菜
8376,1172,凉拌蒜蓉西兰花
8377,1172,糖醋蕃茄溜青花
8378,1172,番茄有机花菜
8379,1172,53度茅台
8381,1172,土豆西红柿汤面
8403,1075,避风塘炒蟹
8404,1075,香酥两吃大虾
8405,1075,香烤牛排
8406,1075,独家薄荷鲜虾牛肉卷
8407,1075,西瓜胡萝卜沙拉
8408,1075,凉拌萝卜丝
8409,1075,五彩藕苗
8410,1075,谷稻小庄
8412,1075,纸杯蛋糕
8413,1075,农夫山泉NFC果汁100%橙汁
8414,1075,冰糖红豆薏米粥
8415,1075,豌豆薯仔猪骨汤
8416,1088,芝士烩波士顿龙虾
8417,1088,清蒸蝶鱼
8418,1088,蒙古烤羊腿
8419,1088,芹菜炒腰花
8420,1088,倒立蒸梭子蟹
8421,1088,番茄甘蓝
8422,1088,辣炒鱿鱼
8423,1088,爆炒双丝
8424,1088,独家薄荷鲜虾牛肉卷
8425,1088,香辣爆羊肝
8426,1088,拌土豆丝
8427,1088,番茄有机花菜
8428,1088,凉拌菠菜
8429,1088,糖醋蕃茄溜青花
8430,1088,西瓜胡萝卜沙拉
8431,1088,凉拌蒜蓉西兰花
8432,1088,53度茅台
8433,1088,清爽拌凉面
8434,1088,五色糯米饭(七色)
8435,1088,小米南瓜粥
8436,1088,牛肉鸡蛋肠粉
8437,1119,香酥两吃大虾
8438,1119,姜葱炒花蟹
8439,1119,辣炒鱿鱼
8440,1119,红酒土豆烧鸭腿
8441,1119,香辣爆羊肝
8442,1119,桂圆枸杞鸽子汤
8443,1119,啤酒鸭
8444,1119,糖醋蕃茄溜青花
8445,1119,番茄有机花菜
8446,1119,冬瓜炒苦瓜
8447,1119,青炒扁豆
8448,1119,谷稻小庄
8449,1119,不加一滴油的酸奶蛋糕
8450,1119,葡萄奶酥(超酥香的饼干)
8451,1119,42度海之蓝
8452,1119,黄尾袋鼠西拉子红葡萄酒
8453,1119,核桃葡萄干土司
8455,1078,清蒸蝶鱼
8456,1078,避风塘炒蟹
8457,1078,爆炒猪肝
8458,1078,辣炒田螺
8459,1078,重庆特色油烧兔
8460,1078,木须豌豆
8461,1078,干锅田鸡
8462,1078,凉拌菠菜
8463,1078,金玉良缘
8464,1078,冬瓜炒苦瓜
8465,1078,张裕葡萄酒张裕赤霞珠干红
8466,1078,蛋挞
8467,1078,谷稻小庄
8468,1078,38度剑南春
8469,1078,葡萄奶酥(超酥香的饼干)
8470,1078,牛奶卷
8471,1078,老式面包
8473,1078,超人气广式肠粉
8474,1078,香菇鸡肉粥
8475,1078,山药养生粥
8476,1141,油焖麻辣虾
8478,1141,凉拌萝卜丝
8479,1141,白胡椒胡萝卜羊肉汤
8480,1147,香酥两吃大虾
8481,1147,香菇鹌鹑蛋
8482,1147,番茄甘蓝
8483,1147,美妙绝伦之白莲花
8484,1147,凉拌菠菜
8485,1147,牛尾汤
8486,1147,意文柠檬汁
8487,1147,水煮鱼
8488,1147,盘蟹蒸蛋
8489,1147,五色糯米饭(七色)
8490,1147,肉丁茄子
8491,1147,杭椒鸡珍
8492,1147,爆炒鸡翅
8493,1147,自制猪肉脯
8494,1147,超人气广式肠粉
8495,1147,打卤面
8496,1147,香菇鸡肉粥
8497,1147,避风塘炒蟹
8498,1548,香辣腐乳炒虾
8499,1548,盘蟹蒸蛋
8500,1548,白胡椒胡萝卜羊肉汤
8501,1548,五彩藕苗
8502,1548,大蒜苋菜
8503,1548,农夫山泉NFC果汁100%橙汁
8504,1548,蒜香包
8505,1548,北冰洋汽水
8506,1548,南瓜芝士包
8507,1548,山药养生粥
8508,1548,皮蛋瘦肉粥
8509,1548,辣炒田螺
8510,1548,焖猪手
8511,1131,姜葱炒花蟹
8512,1131,大蒜苋菜
8513,1131,酸辣藕丁
8514,1131,凉拌菠菜
8515,1131,白斩鸡
8516,1131,紫薯面包卷
8517,1131,黄尾袋鼠西拉子红葡萄酒
8518,1131,泡椒凤爪
8519,1131,蒙古烤羊腿
8520,1131,不加一滴油的酸奶蛋糕
8521,1131,白胡椒胡萝卜羊肉汤
8522,1131,爆炒猪肝
8523,1131,照烧鸡腿
8524,1131,芹菜炒腰花
8525,1131,焖猪手
8530,1147,盘蟹蒸蛋
8531,1147,香辣腐乳炒虾
8532,1147,豌豆薯仔猪骨汤
8533,1147,美妙绝伦之白莲花
8534,1147,香烤牛排
8535,1147,大蒜苋菜
8536,1147,番茄炖秋葵
8537,1147,葡萄奶酥(超酥香的饼干)
8538,1147,核桃葡萄干土司
8539,1147,路易拉菲红酒干红
8541,1147,牛肉鸡蛋肠粉
8542,1147,水煮鱼
8543,1170,水煮鱼
8544,1170,辣炒田螺
8545,1170,麻辣小龙虾
8546,1170,番茄炖牛腩
8547,1170,泡椒凤爪
8548,1170,焖猪手
8549,1170,拌土豆丝
8550,1170,五彩藕苗
8551,1170,金玉良缘
8552,1170,黄花菜炒木耳
8553,1170,爆炒双丝
8554,1170,谷稻小庄
8555,1170,酸辣藕丁
8556,1170,番茄有机花菜
8557,1170,52度泸州老窖
8559,1121,麻辣小龙虾
8560,1121,水煮鱼
8561,1121,剁椒鱼头
8562,1121,蒙古烤羊腿
8563,1121,红酒炖羊肉
8564,1121,清炒菊花菜
8565,1121,培根花菜
8566,1121,张裕葡萄酒张裕赤霞珠干红
8567,1121,紫薯面包卷
8575,1149,芝士烩波士顿龙虾
8576,1149,番茄炖牛腩
8577,1149,香辣腐乳炒虾
8578,1149,党参黄芪炖牛尾
8579,1149,西瓜胡萝卜沙拉
8580,1149,50度古井贡酒
8581,1149,金玉良缘
8582,1149,纸杯蛋糕
8591,1122,蒜香辣花甲
8593,1122,白胡椒胡萝卜羊肉汤
8594,1122,蛋挞
8595,1122,香辣腐乳炒虾
8596,1122,一品香酥藕
8597,1313,香酥两吃大虾
8598,1313,姜葱炒花蟹
8599,1313,油焖麻辣虾
8600,1313,杭椒鸡珍
8601,1313,孜然羊排
8602,1313,香烤牛排
8603,1313,西瓜胡萝卜沙拉
8604,1313,38度剑南春
8605,1313,蛋挞
8607,1313,纸杯蛋糕
8608,1313,冰糖红豆薏米粥
8610,1313,爆炒双丝
8611,1313,酸辣藕丁
8612,1235,香辣腐乳炒虾
8613,1235,盘蟹蒸蛋
8614,1235,番茄炖牛腩
8615,1235,香烤牛排
8616,1235,避风塘炒蟹
8617,1235,爆炒双丝
8618,1235,西瓜胡萝卜沙拉
8619,1235,凉拌萝卜丝
8620,1235,拌土豆丝
8621,1235,谷稻小庄
8622,1235,纸杯蛋糕
8623,1235,葡萄奶酥(超酥香的饼干)
8624,1235,核桃葡萄干土司
8625,1235,冰糖红豆薏米粥
8626,1235,桂圆肉红豆八宝饭
8627,1235,蒙古烤羊腿
8628,1150,清蒸海鱼
8629,1150,辣炒海带丝
8630,1150,重庆特色油烧兔
8631,1150,五香酱驴肉
8632,1150,葱油凉拌藕片
8633,1150,西瓜胡萝卜沙拉
8634,1150,白胡椒胡萝卜羊肉汤
8635,1150,黄花菜炒木耳
8636,1150,谷稻小庄
8637,1150,南瓜枸杞小饼干
8638,1150,五色糯米饭(七色)
8640,1150,黄尾袋鼠西拉子红葡萄酒
8655,1084,啤酒鸭
8657,1084,番茄炖秋葵
8658,1084,冰糖红豆薏米粥
8659,1182,香酥两吃大虾
8660,1182,麻辣小龙虾
8661,1182,党参黄芪炖牛尾
8662,1182,香烤牛排
8663,1182,拌土豆丝
8664,1182,凉拌萝卜丝
8665,1182,张裕葡萄酒张裕赤霞珠干红
8666,1182,农夫山泉NFC果汁100%橙汁
8667,1182,不加一滴油的酸奶蛋糕
8668,1182,蛋挞
8669,1182,桂圆肉红豆八宝饭
8670,1182,宝宝版牛肉肠粉
8671,1020,清蒸蝶鱼
8672,1020,剁椒鱼头
8673,1020,芹菜炒腰花
8674,1020,焖猪手
8675,1020,蒜香辣花甲
8676,1020,辣炒花蛤
8677,1020,蒜蓉生蚝
8678,1020,番茄蛋汤
8679,1020,番茄炖牛腩
8680,1020,照烧鸡腿
8681,1020,番茄甘蓝
8682,1020,西瓜胡萝卜沙拉
8683,1020,爆炒双丝
8684,1020,香菇鹌鹑蛋
8685,1020,38度剑南春
8686,1020,桂圆肉红豆八宝饭
8687,1020,五色糯米饭(七色)
8693,1607,芝士烩波士顿龙虾
8694,1607,盘蟹蒸蛋
8695,1607,孜然羊排
8696,1607,独家薄荷鲜虾牛肉卷
8697,1607,爆炒双丝
8698,1607,凉拌菠菜
8699,1607,美妙绝伦之白莲花
8700,1607,黄花菜炒木耳
8701,1607,番茄有机花菜
8702,1607,蒜香辣花甲
8704,1607,五色糯米饭(七色)
8705,1607,爆炒鸡翅
8706,1607,清爽拌凉面
8707,1085,爆炒双丝
8708,1085,番茄炖秋葵
8709,1085,爆炒鸡翅
8710,1085,北冰洋汽水
8712,1134,香酥两吃大虾
8713,1134,油焖麻辣虾
8714,1134,香辣腐乳炒虾
8715,1134,清蒸海鱼
8716,1134,辣炒花蛤
8717,1134,冰镇花螺
8718,1134,水煮鱼
8719,1134,番茄蛋汤
8720,1134,番茄甘蓝
8721,1134,香辣爆羊肝
8722,1134,爆炒鸡翅
8723,1134,香菇鹌鹑蛋
8724,1134,西瓜胡萝卜沙拉
8725,1134,白斩鸡
8726,1134,金玉良缘
8727,1134,葡萄奶酥(超酥香的饼干)
8728,1134,长城窖酿解百纳红酒干红葡萄酒
8729,1134,五彩藕苗
8730,1134,葱油凉拌藕片
8731,1134,番茄炖秋葵
8732,1134,紫薯面包卷
8734,1134,香菇鸡肉粥
8735,1111,葱姜炒蟹
8736,1111,麻辣小龙虾
8737,1111,花蛤蒸蛋
8738,1111,辣炒鱿鱼
8739,1111,香烤牛排
8740,1111,干锅田鸡
8741,1111,蒙古烤羊腿
8742,1111,芹菜炒腰花
8743,1111,木须豌豆
8744,1111,凉拌菠菜
8745,1111,黄花菜炒木耳
8746,1111,糖醋蕃茄溜青花
8747,1111,凉拌蒜蓉西兰花
8748,1111,爆炒双丝
8749,1111,西瓜胡萝卜沙拉
8750,1111,番茄甘蓝
8751,1111,桂圆肉红豆八宝饭
8752,1111,小米南瓜粥
8753,1111,宝宝版牛肉肠粉
8754,1111,53度茅台
8755,1111,蛋挞
8756,1151,香酥两吃大虾
8757,1151,盘蟹蒸蛋
8758,1151,辣炒鱿鱼
8759,1151,辣炒花蛤
8760,1151,凉拌海带豆芽紫菜
8761,1151,白斩鸡
8762,1151,啤酒鸭
8763,1151,肉丁茄子
8764,1151,五彩豆
8765,1151,木须豌豆
8766,1151,张裕葡萄酒张裕赤霞珠干红
8767,1151,长城窖酿解百纳红酒干红葡萄酒
8768,1151,纸杯蛋糕
8770,1151,大理石奶油蛋糕
8771,1151,打卤面
8772,1026,独家薄荷鲜虾牛肉卷
8773,1026,油焖麻辣虾
8774,1026,爆炒双丝
8775,1026,五彩藕苗
8776,1026,炝炒大白菜
8777,1026,凉拌菠菜
8778,1026,肉丁茄子
8779,1026,啤酒鸭
8780,1026,三色凉拌手撕兔
8781,1026,农夫山泉NFC果汁100%橙汁
8783,1015,麻辣小龙虾
8784,1015,辣炒鱿鱼
